"type","code","message","context","selector"
"error","WCAG2AA.Principle4.Guideline4_1.4_1_1.F77","Duplicate id attribute value \"slick-slide13\" found on the web page.","<div class=\"slick-slide slick-active\" data-slick-index=\"3\" aria-hidden=\"false\" id=\"slick-slide13\" style=\"width: 218px;\"><div><div class=\"rm-product thu...</div>","#slick-slide13"
"error","WCAG2AA.Principle4.Guideline4_1.4_1_1.F77","Duplicate id attribute value \"slick-slide14\" found on the web page.","<div class=\"slick-slide slick-active\" data-slick-index=\"4\" aria-hidden=\"false\" id=\"slick-slide14\" style=\"width: 218px;\"><div><div class=\"rm-product thu...</div>","#slick-slide14"
"error","WCAG2AA.Principle2.Guideline2_4.2_4_1.H64.1","Iframe element requires a non-empty title attribute that identifies the frame.","<iframe height=\"0\" width=\"0\" style=\"display: none; visibility: hidden;\" src=\"https://10270089.fls.doubleclick.net/activityi;src=10270089;type=nonme0;cat=costc0;ord=2676179569681;gtm=45fe3360;auiddc=1252270089.1678228599;u2=Welcome%20to%20Costco%20Who...","html > body > iframe:nth-child(91)"
"error","WCAG2AA.Principle1.Guideline1_3.1_3_1.F92,ARIA4","This element's role is \"presentation\" but contains child elements with semantic meaning.","<li class=\"slick-active\" role=\"presentation\"><button type=\"button\" id=\"slick...</li>","#adb-hero-carousel > ul > li:nth-child(1)"
"error","WCAG2AA.Principle1.Guideline1_3.1_3_1.F92,ARIA4","This element's role is \"presentation\" but contains child elements with semantic meaning.","<li role=\"presentation\"><button type=\"button\" id=\"slick...</li>","#adb-hero-carousel > ul > li:nth-child(2)"
"error","WCAG2AA.Principle1.Guideline1_3.1_3_1.F92,ARIA4","This element's role is \"presentation\" but contains child elements with semantic meaning.","<li role=\"presentation\"><button type=\"button\" id=\"slick...</li>","#adb-hero-carousel > ul > li:nth-child(3)"
"error","WCAG2AA.Principle1.Guideline1_3.1_3_1.F92,ARIA4","This element's role is \"presentation\" but contains child elements with semantic meaning.","<li role=\"presentation\"><button type=\"button\" id=\"slick...</li>","#adb-hero-carousel > ul > li:nth-child(4)"
"error","WCAG2AA.Principle1.Guideline1_3.1_3_1.F92,ARIA4","This element's role is \"presentation\" but contains child elements with semantic meaning.","<li role=\"presentation\"><button type=\"button\" id=\"slick...</li>","#adb-hero-carousel > ul > li:nth-child(5)"
"error","WCAG2AA.Principle1.Guideline1_3.1_3_1.F92,ARIA4","This element's role is \"presentation\" but contains child elements with semantic meaning.","<li role=\"presentation\"><button type=\"button\" id=\"slick...</li>","#adb-hero-carousel > ul > li:nth-child(6)"
"error","WCAG2AA.Principle1.Guideline1_3.1_3_1.F92,ARIA4","This element's role is \"presentation\" but contains child elements with semantic meaning.","<li role=\"presentation\"><button type=\"button\" id=\"slick...</li>","#adb-hero-carousel > ul > li:nth-child(7)"
"error","WCAG2AA.Principle1.Guideline1_3.1_3_1.F92,ARIA4","This element's role is \"presentation\" but contains child elements with semantic meaning.","<li class=\"slick-active\" role=\"presentation\"><button type=\"button\" id=\"slick...</li>","#Home_Product_Carousel_1_content > div > ul > li:nth-child(1)"
"error","WCAG2AA.Principle1.Guideline1_3.1_3_1.F92,ARIA4","This element's role is \"presentation\" but contains child elements with semantic meaning.","<li role=\"presentation\"><button type=\"button\" id=\"slick...</li>","#Home_Product_Carousel_1_content > div > ul > li:nth-child(2)"
"error","WCAG2AA.Principle1.Guideline1_3.1_3_1.F92,ARIA4","This element's role is \"presentation\" but contains child elements with semantic meaning.","<li class=\"slick-active\" role=\"presentation\"><button type=\"button\" id=\"slick...</li>","#Home_Product_Carousel_2_content > div > ul > li:nth-child(1)"
"error","WCAG2AA.Principle1.Guideline1_3.1_3_1.F92,ARIA4","This element's role is \"presentation\" but contains child elements with semantic meaning.","<li role=\"presentation\"><button type=\"button\" id=\"slick...</li>","#Home_Product_Carousel_2_content > div > ul > li:nth-child(2)"
"error","WCAG2AA.Principle1.Guideline1_3.1_3_1.F92,ARIA4","This element's role is \"presentation\" but contains child elements with semantic meaning.","<li class=\"slick-active\" role=\"presentation\"><button type=\"button\" id=\"slick...</li>","#Home_Product_Carousel_3_content > div > ul > li:nth-child(1)"
"error","WCAG2AA.Principle1.Guideline1_3.1_3_1.F92,ARIA4","This element's role is \"presentation\" but contains child elements with semantic meaning.","<li role=\"presentation\"><button type=\"button\" id=\"slick...</li>","#Home_Product_Carousel_3_content > div > ul > li:nth-child(2)"
"error","WCAG2AA.Principle1.Guideline1_3.1_3_1.F92,ARIA4","This element's role is \"presentation\" but contains child elements with semantic meaning.","<li class=\"slick-active\" role=\"presentation\"><button type=\"button\" id=\"slick...</li>","#home-notification > div:nth-child(15) > div > div:nth-child(9) > div > ul > li:nth-child(1)"
"error","WCAG2AA.Principle1.Guideline1_3.1_3_1.F92,ARIA4","This element's role is \"presentation\" but contains child elements with semantic meaning.","<li role=\"presentation\"><button type=\"button\" id=\"slick...</li>","#home-notification > div:nth-child(15) > div > div:nth-child(9) > div > ul > li:nth-child(2)"
"error","WCAG2AA.Principle1.Guideline1_3.1_3_1.F92,ARIA4","This element's role is \"presentation\" but contains child elements with semantic meaning.","<li class=\"slick-active\" role=\"presentation\"><button type=\"button\" id=\"slick...</li>","#home-notification > div:nth-child(15) > div > div:nth-child(10) > div > ul > li:nth-child(1)"
"error","WCAG2AA.Principle1.Guideline1_3.1_3_1.F92,ARIA4","This element's role is \"presentation\" but contains child elements with semantic meaning.","<li role=\"presentation\"><button type=\"button\" id=\"slick...</li>","#home-notification > div:nth-child(15) > div > div:nth-child(10) > div > ul > li:nth-child(2)"
"error","WCAG2AA.Principle1.Guideline1_3.1_3_1.F92,ARIA4","This element's role is \"presentation\" but contains child elements with semantic meaning.","<li role=\"presentation\"><button type=\"button\" id=\"slick...</li>","#home-notification > div:nth-child(15) > div > div:nth-child(10) > div > ul > li:nth-child(3)"
"error","WCAG2AA.Principle1.Guideline1_3.1_3_1.F92,ARIA4","This element's role is \"presentation\" but contains child elements with semantic meaning.","<li role=\"presentation\"><button type=\"button\" id=\"slick...</li>","#home-notification > div:nth-child(15) > div > div:nth-child(10) > div > ul > li:nth-child(4)"
"error","WCAG2AA.Principle1.Guideline1_3.1_3_1.F92,ARIA4","This element's role is \"presentation\" but contains child elements with semantic meaning.","<li class=\"slick-active\" role=\"presentation\"><button type=\"button\" id=\"slick...</li>","#rm-prodgroup-viewHome-Upper-Carousel > ul > li:nth-child(1)"
"error","WCAG2AA.Principle1.Guideline1_3.1_3_1.F92,ARIA4","This element's role is \"presentation\" but contains child elements with semantic meaning.","<li role=\"presentation\"><button type=\"button\" id=\"slick...</li>","#rm-prodgroup-viewHome-Upper-Carousel > ul > li:nth-child(2)"
"error","WCAG2AA.Principle1.Guideline1_3.1_3_1.F92,ARIA4","This element's role is \"presentation\" but contains child elements with semantic meaning.","<li role=\"presentation\"><button type=\"button\" id=\"slick...</li>","#rm-prodgroup-viewHome-Upper-Carousel > ul > li:nth-child(3)"
"error","WCAG2AA.Principle1.Guideline1_3.1_3_1.F92,ARIA4","This element's role is \"presentation\" but contains child elements with semantic meaning.","<li role=\"presentation\"><button type=\"button\" id=\"slick...</li>","#rm-prodgroup-viewHome-Upper-Carousel > ul > li:nth-child(4)"
"error","WCAG2AA.Principle1.Guideline1_3.1_3_1.F92,ARIA4","This element's role is \"presentation\" but contains child elements with semantic meaning.","<li role=\"presentation\"><button type=\"button\" id=\"slick...</li>","#rm-prodgroup-viewHome-Upper-Carousel > ul > li:nth-child(5)"
"error","WCAG2AA.Principle1.Guideline1_3.1_3_1.F92,ARIA4","This element's role is \"presentation\" but contains child elements with semantic meaning.","<li class=\"slick-active\" role=\"presentation\"><button type=\"button\" id=\"slick...</li>","#rm-prodgroup-viewHome-Carousel > ul > li:nth-child(1)"
"error","WCAG2AA.Principle1.Guideline1_3.1_3_1.F92,ARIA4","This element's role is \"presentation\" but contains child elements with semantic meaning.","<li role=\"presentation\"><button type=\"button\" id=\"slick...</li>","#rm-prodgroup-viewHome-Carousel > ul > li:nth-child(2)"
"error","WCAG2AA.Principle1.Guideline1_3.1_3_1.F92,ARIA4","This element's role is \"presentation\" but contains child elements with semantic meaning.","<li role=\"presentation\"><button type=\"button\" id=\"slick...</li>","#rm-prodgroup-viewHome-Carousel > ul > li:nth-child(3)"
"error","WCAG2AA.Principle1.Guideline1_3.1_3_1.F92,ARIA4","This element's role is \"presentation\" but contains child elements with semantic meaning.","<li role=\"presentation\"><button type=\"button\" id=\"slick...</li>","#rm-prodgroup-viewHome-Carousel > ul > li:nth-child(4)"
"error","WCAG2AA.Principle1.Guideline1_3.1_3_1.F92,ARIA4","This element's role is \"presentation\" but contains child elements with semantic meaning.","<li role=\"presentation\"><button type=\"button\" id=\"slick...</li>","#rm-prodgroup-viewHome-Carousel > ul > li:nth-child(5)"
"error","WCAG2AA.Principle1.Guideline1_3.1_3_1.F92,ARIA4","This element's role is \"presentation\" but contains child elements with semantic meaning.","<li class=\"ot-abt-tab\" role=\"presentation\"><!-- About Privacy container --...</li>","#ot-pc-content > div > div:nth-child(1) > ul > li:nth-child(1)"
"error","WCAG2AA.Principle1.Guideline1_3.1_3_1.F92,ARIA4","This element's role is \"presentation\" but contains child elements with semantic meaning.","<li class=\"ot-cat-item ot-vs-config ot-always-active-group\" role=\"presentation\" data-optanongroupid=\"BG117\"><div class=\"category-menu-switc...</li>","#ot-pc-content > div > div:nth-child(1) > ul > li:nth-child(2)"
"error","WCAG2AA.Principle1.Guideline1_3.1_3_1.F92,ARIA4","This element's role is \"presentation\" but contains child elements with semantic meaning.","<li class=\"ot-cat-item ot-vs-config\" role=\"presentation\" data-optanongroupid=\"SPD_BG\"><div class=\"category-menu-switc...</li>","#ot-pc-content > div > div:nth-child(1) > ul > li:nth-child(3)"
"warning","WCAG2AA.Principle1.Guideline1_4.1_4_3.G18.Abs","This element is absolutely positioned and the background color can not be determined. Ensure the contrast ratio between the text and all covered parts of the background are at least 4.5:1.","<a class=\"hidden-xs hidden-sm hidden-md\" href=\"/CatalogSearch?keyword=whilesupplieslast&amp;dept=All&amp;sortBy=item_location_pricing_salePrice+desc&amp;COSTID=WSL_Homepage\">While Supplies Last</a>","#header-widget > div:nth-child(3) > div > div > div > nav:nth-child(1) > ul > li:nth-child(1) > a"
"warning","WCAG2AA.Principle1.Guideline1_4.1_4_3.G18.Abs","This element is absolutely positioned and the background color can not be determined. Ensure the contrast ratio between the text and all covered parts of the background are at least 4.5:1.","<a class=\"hidden-xs hidden-sm hidden-md hidden-lg\" href=\"/CatalogSearch?keyword=trhunt23&amp;sortBy=item_location_pricing_salePrice+desc&amp;COSTID=TH_header\">Treasure Hunt</a>","#header-widget > div:nth-child(3) > div > div > div > nav:nth-child(1) > ul > li:nth-child(2) > a"
"warning","WCAG2AA.Principle1.Guideline1_4.1_4_3.G18.Abs","This element is absolutely positioned and the background color can not be determined. Ensure the contrast ratio between the text and all covered parts of the background are at least 4.5:1.","<a class=\"hidden-xs hidden-sm hidden-md hidden-lg\" href=\"/whats-new.html?COSTID=WN_header\">What's New</a>","#header-widget > div:nth-child(3) > div > div > div > nav:nth-child(1) > ul > li:nth-child(3) > a"
"warning","WCAG2AA.Principle1.Guideline1_4.1_4_3.G18.Abs","This element is absolutely positioned and the background color can not be determined. Ensure the contrast ratio between the text and all covered parts of the background are at least 4.5:1.","<a class=\"hidden-xs hidden-sm\" href=\"https://sameday.costco.com/?zipcode=92602\">Same-Day</a>","#header-widget > div:nth-child(3) > div > div > div > nav:nth-child(1) > ul > li:nth-child(4) > a"
"warning","WCAG2AA.Principle1.Guideline1_4.1_4_3.G18.Abs","This element is absolutely positioned and the background color can not be determined. Ensure the contrast ratio between the text and all covered parts of the background are at least 4.5:1.","<a class=\"hidden-xs hidden-sm\" href=\"/CatalogSearch?keyword=MarM23&amp;dept=All&amp;sortBy=item_page_views+desc&amp;COSTID=mailer_header\">Online-Only</a>","#header-widget > div:nth-child(3) > div > div > div > nav:nth-child(1) > ul > li:nth-child(5) > a"
"warning","WCAG2AA.Principle1.Guideline1_4.1_4_3.G18.Abs","This element is absolutely positioned and the background color can not be determined. Ensure the contrast ratio between the text and all covered parts of the background are at least 4.5:1.","<a href=\"/email-sign-up.html\" id=\"email-signup-link\">\n\t              \t\tGet Email Off...</a>","#email-signup-link"
"warning","WCAG2AA.Principle1.Guideline1_4.1_4_3.G18.Abs","This element is absolutely positioned and the background color can not be determined. Ensure the contrast ratio between the text and all covered parts of the background are at least 4.5:1.","<a id=\"customer-service-link\" href=\"https://customerservice.costco.com\">Customer Service</a>","#customer-service-link"
"warning","WCAG2AA.Principle1.Guideline1_4.1_4_3.G18.Abs","This element is absolutely positioned and the background color can not be determined. Ensure the contrast ratio between the text and all covered parts of the background are at least 4.5:1.","<span>US</span>","#country-select > span:nth-child(1)"
"warning","WCAG2AA.Principle1.Guideline1_4.1_4_3.G18.Abs","This element is absolutely positioned and the background color can not be determined. Ensure the contrast ratio between the text and all covered parts of the background are at least 4.5:1.","<span class=\"offscreen\">United States(expand to select ...</span>","#country-select > span:nth-child(2)"
"warning","WCAG2AA.Principle1.Guideline1_4.1_4_3.G18.Abs","This element is absolutely positioned and the background color can not be determined. Ensure the contrast ratio between the text and all covered parts of the background are at least 4.5:1.","<span class=\"offscreen\" automation-id=\"cartCount\">Items</span>","#cart-d > span"
"warning","WCAG2AA.Principle1.Guideline1_4.1_4_10.C32,C31,C33,C38,SCR34,G206","This element has \"position: fixed\". This may require scrolling in two dimensions, which is considered a failure of this Success Criterion.","<div id=\"mainOverlay\" class=\"showPartial\" style=\"display:none;\"></div>","#mainOverlay"
"warning","WCAG2AA.Principle1.Guideline1_4.1_4_3.G18.Alpha","This element's text or background contains transparency. Ensure the contrast ratio between the text and background are at least 4.5:1.","<noscript id=\"navigation_v2_data\">\t\n \t  \n    <ul style=\"display:n...</noscript>","#navigation_v2_data"
"warning","WCAG2AA.Principle1.Guideline1_4.1_4_3.G18.Alpha","This element's text or background contains transparency. Ensure the contrast ratio between the text and background are at least 4.5:1.","<div class=\"MuiTypography-root MuiTypography-t7 css-1ucojbm\">My Warehouse</div>","#deliveryLocation > div > div > div > div:nth-child(1) > div:nth-child(1)"
"warning","WCAG2AA.Principle1.Guideline1_4.1_4_3.G18.Alpha","This element's text or background contains transparency. Ensure the contrast ratio between the text and background are at least 4.5:1.","<div class=\"MuiTypography-root MuiTypography-t7 css-1ucojbm\">Delivery Location</div>","#deliveryLocation > div > div > div > div:nth-child(2) > div"
"warning","WCAG2AA.Principle1.Guideline1_4.1_4_10.C32,C31,C33,C38,SCR34,G206","This element has \"position: fixed\". This may require scrolling in two dimensions, which is considered a failure of this Success Criterion.","<div id=\"navigation-overlay-div-element\" class=\"navigation-v2-shading\" style=\"display:none;\"></div>","#navigation-overlay-div-element"
"warning","WCAG2AA.Principle1.Guideline1_4.1_4_3.G145.Abs","This element is absolutely positioned and the background color can not be determined. Ensure the contrast ratio between the text and all covered parts of the background are at least 3:1.","<h1 class=\"offscreen\">Costco.com Homepage</h1>","#home-notification > h1"
"warning","WCAG2AA.Principle1.Guideline1_4.1_4_3_F24.F24.FGColour","Check that this element has an inherited background colour or image to complement the corresponding inline foreground colour.","<a href=\"https://media-cdn.costco.com/redirect.spark?MID=178157&amp;plid=2033167&amp;setID=594302&amp;channelID=0&amp;CID=743782&amp;banID=520953210&amp;PID=0&amp;textadID=0&amp;tc=1&amp;adSize=0x0&amp;mt=1678228596944961&amp;spr=1&amp;referrer=https...","#halfhero-slide-1 > a"
"warning","WCAG2AA.Principle2.Guideline2_5.2_5_3.F96","Accessible name for this element does not contain the visible label text. Check that for user interface components with labels that include text or images of text, the name contains the text that is presented visually.","<a href=\"https://media-cdn.costco.com/redirect.spark?MID=178157&amp;plid=2033167&amp;setID=594302&amp;channelID=0&amp;CID=743782&amp;banID=520953210&amp;PID=0&amp;textadID=0&amp;tc=1&amp;adSize=0x0&amp;mt=1678228596944961&amp;spr=1&amp;referrer=https...","#halfhero-slide-1 > a"
"warning","WCAG2AA.Principle1.Guideline1_4.1_4_3_F24.F24.FGColour","Check that this element has an inherited background colour or image to complement the corresponding inline foreground colour.","<div class=\"eco-button-1\" style=\"background-color: #D84003; color:#FFFFFF\"> \n                <div style=\"f...</div>","#halfhero-slide-1 > a > div:nth-child(3) > div > div"
"warning","WCAG2AA.Principle1.Guideline1_4.1_4_3_F24.F24.FGColour","Check that this element has an inherited background colour or image to complement the corresponding inline foreground colour.","<div class=\"eco-slide-title-valid\" style=\"font-size: ; color:#FFFFFF\"><strong>Online-Only | Limit 2 R...</div>","#halfhero-slide-1 > a > div:nth-child(3) > div > div > div:nth-child(2)"
"warning","WCAG2AA.Principle1.Guideline1_3.1_3_1.H42","Heading markup should be used if this content is intended as a heading.","<div class=\"eco-slide-title-valid\" style=\"font-size: ; color:#FFFFFF\"><strong>Online-Only | Limit 2 R...</div>","#halfhero-slide-1 > a > div:nth-child(3) > div > div > div:nth-child(2)"
"warning","WCAG2AA.Principle1.Guideline1_1.1_1_1.H67.2","Img element is marked so that it is ignored by Assistive Technology.","<img height=\"0\" width=\"0\" border=\"0\" alt=\"\" style=\"display:none;\" src=\"https://media-cdn.costco.com/www3/;ID=178157;size=1x1;type=p57e9bfc3;setID=594303;plid=2033172;BID=520953212;place=0;wt=1678232196;rnd=19436;v=0\">","#half-hero-sidekick_ins_0 > img"
"warning","WCAG2AA.Principle1.Guideline1_1.1_1_1.H67.2","Img element is marked so that it is ignored by Assistive Technology.","<img height=\"0\" width=\"0\" border=\"0\" alt=\"\" style=\"display:none;\" src=\"https://media-cdn.costco.com/www3/;ID=178157;size=1x1;type=p57e9bfc3;setID=594303;plid=2033173;BID=520953213;place=0;wt=1678232196;rnd=68331;v=0\">","#half-hero-sidekick_ins_1 > img"
"warning","WCAG2AA.Principle1.Guideline1_1.1_1_1.H67.2","Img element is marked so that it is ignored by Assistive Technology.","<img height=\"0\" width=\"0\" border=\"0\" alt=\"\" style=\"display:none;\" src=\"https://media-cdn.costco.com/www3/;ID=178157;size=1x1;type=p57e9bfc3;setID=594303;plid=2033174;BID=520953214;place=0;wt=1678232196;rnd=25078;v=0\">","#half-hero-sidekick_ins_2 > img"
"warning","WCAG2AA.Principle1.Guideline1_1.1_1_1.H67.2","Img element is marked so that it is ignored by Assistive Technology.","<img height=\"0\" width=\"0\" border=\"0\" alt=\"\" style=\"display:none;\" src=\"https://media-cdn.costco.com/www3/;ID=178157;size=1x1;type=p57e9bfc3;setID=594303;plid=2033175;BID=520953215;place=0;wt=1678232196;rnd=70874;v=0\">","#half-hero-sidekick_ins_3 > img"
"warning","WCAG2AA.Principle1.Guideline1_1.1_1_1.H67.2","Img element is marked so that it is ignored by Assistive Technology.","<img height=\"0\" width=\"0\" border=\"0\" alt=\"\" style=\"display:none;\" src=\"https://media-cdn.costco.com/www3/;ID=178157;size=1x1;type=p57e9bfc3;setID=494077;plid=1987113;BID=520894765;place=0;wt=1678232196;rnd=68978;v=0\">","#media-cdn-set-28_ins_0 > img"
"warning","WCAG2AA.Principle1.Guideline1_1.1_1_1.H67.2","Img element is marked so that it is ignored by Assistive Technology.","<img height=\"0\" width=\"0\" border=\"0\" alt=\"\" style=\"display:none;\" src=\"https://media-cdn.costco.com/www3/;ID=178157;size=1x1;type=p57e9bfc3;setID=494077;plid=2023847;BID=520944599;place=0;wt=1678232196;rnd=59824;v=0\">","#media-cdn-set-28_ins_1 > img"
"warning","WCAG2AA.Principle1.Guideline1_1.1_1_1.H67.2","Img element is marked so that it is ignored by Assistive Technology.","<img height=\"0\" width=\"0\" border=\"0\" alt=\"\" style=\"display:none;\" src=\"https://media-cdn.costco.com/www3/;ID=178157;size=1x1;type=p57e9bfc3;setID=494077;plid=1987116;BID=520894774;place=0;wt=1678232196;rnd=45160;v=0\">","#media-cdn-set-28_ins_2 > img"
"warning","WCAG2AA.Principle1.Guideline1_1.1_1_1.H67.2","Img element is marked so that it is ignored by Assistive Technology.","<img class=\"img-responsive\" src=\"https://mobilecontent.costco.com/staging/resource/img/4-corners-icons/4-corners-laundry.png\" alt=\"\" width=\"207\" height=\"207\">","#home-notification > div:nth-child(3) > div > div:nth-child(12) > div:nth-child(1) > div > div:nth-child(2) > a > span > picture > img"
"warning","WCAG2AA.Principle1.Guideline1_1.1_1_1.H67.2","Img element is marked so that it is ignored by Assistive Technology.","<img class=\"img-responsive\" src=\"https://mobilecontent.costco.com/staging/resource/img/4-corners-icons/4-corners-fridge.png\" alt=\"\" width=\"207\" height=\"207\">","#home-notification > div:nth-child(3) > div > div:nth-child(12) > div:nth-child(1) > div > div:nth-child(3) > a > span > picture > img"
"warning","WCAG2AA.Principle1.Guideline1_1.1_1_1.H67.2","Img element is marked so that it is ignored by Assistive Technology.","<img class=\"img-responsive\" src=\"https://mobilecontent.costco.com/staging/resource/img/4-corners-icons/4-corners-ranges.png\" alt=\"\" width=\"207\" height=\"207\">","#home-notification > div:nth-child(3) > div > div:nth-child(12) > div:nth-child(1) > div > div:nth-child(4) > a > span > picture > img"
"warning","WCAG2AA.Principle1.Guideline1_4.1_4_3_F24.F24.FGColour","Check that this element has an inherited background colour or image to complement the corresponding inline foreground colour.","<div style=\"text-align: center; font-size: 0.9em; color: #333; line-height: 0.8em;\"></div>","#home-notification > div:nth-child(3) > div > div:nth-child(12) > div:nth-child(1) > div > div:nth-child(4) > a > div"
"warning","WCAG2AA.Principle1.Guideline1_1.1_1_1.H67.2","Img element is marked so that it is ignored by Assistive Technology.","<img class=\"img-responsive\" src=\"https://mobilecontent.costco.com/staging/resource/img/4-corners-icons/4-corners-dishwasher.png\" alt=\"\" width=\"207\" height=\"207\">","#home-notification > div:nth-child(3) > div > div:nth-child(12) > div:nth-child(1) > div > div:nth-child(5) > a > span > picture > img"
"warning","WCAG2AA.Principle1.Guideline1_4.1_4_3_F24.F24.FGColour","Check that this element has an inherited background colour or image to complement the corresponding inline foreground colour.","<div style=\"text-align: center; font-size: 0.9em; color: #333; line-height: 0.8em;\"></div>","#home-notification > div:nth-child(3) > div > div:nth-child(12) > div:nth-child(1) > div > div:nth-child(5) > a > div"
"warning","WCAG2AA.Principle1.Guideline1_1.1_1_1.H67.2","Img element is marked so that it is ignored by Assistive Technology.","<img class=\"img-responsive\" src=\"https://mobilecontent.costco.com/staging/resource/img/4-corners-icons/4-corners-tvs.png\" alt=\"\" width=\"207\" height=\"207\">","#home-notification > div:nth-child(3) > div > div:nth-child(12) > div:nth-child(2) > div > div:nth-child(2) > a > span > picture > img"
"warning","WCAG2AA.Principle1.Guideline1_1.1_1_1.H67.2","Img element is marked so that it is ignored by Assistive Technology.","<img class=\"img-responsive\" src=\"https://mobilecontent.costco.com/staging/resource/img/4-corners-icons/4-corners-computer.png\" alt=\"\" width=\"207\" height=\"207\">","#home-notification > div:nth-child(3) > div > div:nth-child(12) > div:nth-child(2) > div > div:nth-child(3) > a > span > picture > img"
